"Id","Name","CourtesyName","Pseudonym","BirthYear","DeathYear","BirthYearType","DeathYearType","NativePlace","AliasesJson","IdentityTagsJson","Period","Faction","Summary","RelatedIdsJson","CreatedAt","UpdatedAt","province","city","country","town","village"
"3e09267d0b384e26a16ac3d1e5984826",赵启元,,,,,exact,exact,"",[],"[""伪开原县县长""]",抗日战争时期,"",伪职：伪开原县县长；罪行：开原被日伪定为 “模范县”；推行粮食出荷，疯狂掠夺大豆粮食，强征国兵、劳工，围剿抗联。；结局：光复后汉奸罪判刑。,[],"2026-08-27 03:29:02.093412","2026-08-27 03:29:02.093412",,,,,
"3e0d276743a44b39bac84c49ab9123fe",郑鲁岩,,,,,exact,exact,宝清、饶河完达山区域,[],"[""原抗联七军政治部主任，叛变特务""]",抗日战争时期,"",伪职：原抗联七军政治部主任，叛变特务；罪行：被俘投敌，完整出卖东线抗联全部密营坐标、交通网、地下救国会人员名册，致使宝清‑饶河抗联根据地遭受毁灭性扫荡。；结局：抗战胜利后被民主政府逮捕处决。,[],"2026-08-27 03:29:02.098090","2026-08-27 03:29:02.098090",,,,,
"3e22e2c00b7748878959f5eb62134cb2",赵郎斋,,,,,exact,exact,亳县全境,[],"[""汪伪亳县伪县长""]",抗日战争时期,"",伪职：汪伪亳县伪县长；罪行：正式伪政权主官，建立伪县府、伪警察，收编地方伪军，强化保甲，配合张岚峰部扫荡亳北抗日根据地，残害爱国群众。；结局：日本投降后被捕，判处死刑。,[],"2026-08-27 03:29:02.105652","2026-08-27 03:29:02.105652",,,,,
"3e5e40feabc241aa86819cd116aec2b9",罗英,,,,,exact,exact,宝清、饶河,[],"[""原抗联七军军部秘书，内奸特务""]",抗日战争时期,"",伪职：原抗联七军军部秘书，内奸特务；罪行：主动投敌，泄露抗联联席会议部署，引诱抗联进入日军伏击圈，直接造成军长陈荣久牺牲吉林省档案...。；结局：叛变阴谋败露，被抗联在宝清大叶子沟处决。,[],"2026-08-27 03:29:02.098101","2026-08-27 03:29:02.098101",,,,,
"3e8ffe2d7df14a2db2298249a9270fce",乔玉莲,,,,,exact,exact,寿阳,[],"[""“黑军” 伪军头目""]",抗日战争时期,"",伪职：“黑军” 伪军头目；罪行：土匪投敌，盘踞白草峪，袭扰盂寿根据地，捕杀区村干部。；结局：1940 武工队奔袭据点击毙,[],"2026-08-27 03:29:02.088932","2026-08-27 03:29:02.088932",,,,,
"3ea933996af34c5da4c6a104045e72cc",崔华山,,,,,exact,exact,亳县东北芦家庙,[],"[""伪军司令""]",抗日战争时期,"",伪职：伪军司令；罪行：率伪军进犯亳县，芦家庙战斗遭新四军游击支队重创，残部逃窜亳州新闻网。；结局：率残部退回商丘，抗战胜利后被国民党收编。,[],"2026-08-27 03:29:02.105684","2026-08-27 03:29:02.105684",,,,,
"3ebb0c6b36b74386ab202422e57c24be",李惠忱,,,,,exact,exact,"",[],"[""第二任伪平山县县长（1941‑1944），执行治安强化运动，策动根据地人员叛变。""]",抗日战争时期,"",伪职：第二任伪平山县县长（1941‑1944），执行治安强化运动，策动根据地人员叛变。；结局：战后归案判处长期徒刑,[],"2026-08-27 03:29:02.084258","2026-08-27 03:29:02.084258",,,,,
"3ebf7e0c26b249db953cf4e3f091dc98",刘老善,,,,,exact,exact,固安,[],"[""伪固安警备大队长；驻守固安县城、牛驼据点，多次出城扫荡。""]",抗日战争时期,"",伪职：伪固安警备大队长；驻守固安县城、牛驼据点，多次出城扫荡。；结局：固安解放被俘枪决,[],"2026-08-27 03:29:02.083978","2026-08-27 03:29:02.083978",,,,,
"3ec5df42930548ab8dbb185ce7092cbe",宋廷裕,,,,,"","",河北,[],"[""军长"", ""司令""]",抗日战争时期,华北伪临时政府,伪任职务：伪华北治安军第八集团司令，驻防河北、山东。结局：抗战胜利后被国民政府逮捕处决,[],"2026-08-26 17:52:47","2026-08-26 17:52:47",,,,,
"3ed4965b46274cb881ac410eb7906592",王存义,,,,,exact,exact,左云,[],"[""伪左云警备大队长""]",抗日战争时期,"",伪职：伪左云警备大队长；罪行：驻扎左云县城，频繁配合日军进山清剿大青山、雁北武工队。；结局：解放后公审枪决,[],"2026-08-27 03:29:02.087500","2026-08-27 03:29:02.087500",,,,,
"3f2dbc281c6d447396d2bc7237eb98f8",常建邦,,,,,exact,exact,潞城,[],"[""伪潞城县参议员，原我方参议员叛变""]",抗日战争时期,"",伪职：伪潞城县参议员，原我方参议员叛变；罪行：公开投敌，出卖根据地情报，破坏潞城地下组织。；结局：被抗日政府逮捕处决。,[],"2026-08-27 03:29:02.088116","2026-08-27 03:29:02.088116",,,,,
"3f3d0b302b464c60a2d149b8039ffefb",张耀武,,,,,exact,exact,襄汾,[],"[""伪襄陵县县长""]",抗日战争时期,"",伪职：伪襄陵县县长；罪行：管控汾河渡口，强征粮棉，配合日军清乡。；结局：光复后判刑,[],"2026-08-27 03:29:02.090185","2026-08-27 03:29:02.090185",,,,,
"3f731025ab604083b196ccb5aa26c5de",郝熹,,,,,exact,exact,延庆,[],"[""后期伪延庆县长；强化保甲，修筑炮楼，搜捕平北抗日干部延庆报数字...。""]",抗日战争时期,"",伪职：后期伪延庆县长；强化保甲，修筑炮楼，搜捕平北抗日干部延庆报数字...。；结局：解放后镇反处决,[],"2026-08-27 03:29:02.083083","2026-08-27 03:29:02.083083",,,,,
"3f9d6bd60fdd4b86b318a7f39185f1cb",张联璧,,,,,exact,exact,"",[],"[""伪锦州省末代副省长""]",抗日战争时期,"",伪职：伪锦州省末代副省长；罪行：伪满末期维持伪政权，疯狂掠夺辽西物资供给日军。；结局：光复后被捕，汉奸罪重判。,[],"2026-08-27 03:29:02.092460","2026-08-27 03:29:02.092460",,,,,
"3fb4e67f2afc410ab5958268e3b84003",李老山,,,,,exact,exact,唐县,[],"[""伪唐县警备大队长；依托县城据点出城抢掠，迫害抗日家属。""]",抗日战争时期,"",伪职：伪唐县警备大队长；依托县城据点出城抢掠，迫害抗日家属。；结局：唐县解放被俘枪决,[],"2026-08-27 03:29:02.082529","2026-08-27 03:29:02.082529",,,,,
"3fb640122e744e5693ee7f803d7e5bb3",梁振强,,,,,exact,exact,四甲坝,[],"[""伪保甲指导员""]",抗日战争时期,"",伪职：伪保甲指导员；罪行：协助朱崇汉推行伪保甲制度，检举地下抗日人员，为日伪搜集情报南通史志网。；结局：同朱崇汉一同被武工队处决。,[],"2026-08-27 03:29:02.099071","2026-08-27 03:29:02.099071",,,,,
"3fbd69cd3294488fa4ea8e533e78799a",戴凤鸣,,,,,exact,exact,逊克松树沟,[],"[""伪逊河松树沟警察署署长""]",抗日战争时期,"",伪职：伪逊河松树沟警察署署长；罪行：带领伪警察、自卫团驻守边境据点，围剿过境抗联部队，抓捕接济抗联的猎户与采金工人，迫害爱国群众央視網。；结局：光复后被民主政府清算处决。,[],"2026-08-27 03:29:02.098383","2026-08-27 03:29:02.098383",,,,,
"3fcdc46ea6a54add87e52ed847b41a2e",达木林,,,,,exact,exact,鄂托克旗,[],"[""草原告密分子；给包头日伪传递牧民动向，告发暗中支援游击队的牧户。""]",抗日战争时期,"",伪职：草原告密分子；给包头日伪传递牧民动向，告发暗中支援游击队的牧户。；结局：解放后斗争镇压,[],"2026-08-27 03:29:02.086055","2026-08-27 03:29:02.086055",,,,,
"3ffa735a07d840a08952fd09792e1221",王廷植,,,,,"","",不详,[],[],抗日战争时期,汪伪政权,伪任职务：伪金门特别区署长，管辖金门伪政权。结局：抗战胜利公审处决,[],"2026-08-26 17:52:47","2026-08-26 17:52:47",,,,,
"4004ba0cb7b84b2aa4bf5671758b1fb2",王声溶,,,,,exact,exact,长乐,[],"[""长乐三区维持会会长""]",抗日战争时期,"",伪职：长乐三区维持会会长；罪行：长乐沦陷头号乡伪头目，征粮派款，带路日军下乡烧杀抢掠福州新闻网。；结局：长乐游击武装锄奸处决。,[],"2026-08-27 03:29:02.081076","2026-08-27 03:29:02.081076",,,,,
"4005136c3eb94881bf601cfb269601b9",曹济民,,,,,exact,exact,安东（丹东）,[],"[""伪满特务，光复后 “东北保安第一支队” 司令""]",抗日战争时期,"",伪职：伪满特务，光复后 “东北保安第一支队” 司令；罪行：早年纠结地痞土匪投敌；为日伪搜集情报；日本投降后收拢伪警、土匪，在安东、凤城、宽甸一带杀害农会干部、民主联军人员。；结局：1946 年被俘公审枪决抖音百科。,[],"2026-08-27 03:29:02.092285","2026-08-27 03:29:02.092285",,,,,
"402c79db62424cd6b2429fcfaccfc76e",刘湘图,,,,,exact,exact,兴化全县,[],"[""伪第 22 师中将师长""]",抗日战争时期,"",伪职：伪第 22 师中将师长；罪行：原国军军官投敌，七千伪军盘踞兴化城；大修碉堡 170 余座，频繁下乡扫荡，抓捕残害抗日干部群众；日本投降后拒不向新四军投降，固守兴化负隅顽抗泰州市党史...。；结局：1945 年兴化攻城战斗被俘，公审枪决兴化日报。,[],"2026-08-27 03:29:02.100171","2026-08-27 03:29:02.100171",,,,,
"40319e205afe421c9382dfea0534a4b2",王作舟,,,,,exact,exact,"",[],"[""伪舒兰县县长""]",抗日战争时期,"",伪职：伪舒兰县县长；罪行：舒兰山区讨伐抗联，强征物资，迫害爱国群众。；结局：解放后逮捕惩处。,[],"2026-08-27 03:29:02.094444","2026-08-27 03:29:02.094444",,,,,
"4064e0fd51ac4dce919f49c4018d7a4f",李宝仁,,,,,exact,exact,遵化,[],"[""伪遵化警备大队长，伪军主力，多次配合日军扫荡盘山、鲁家峪根据地。""]",抗日战争时期,"",伪职：伪遵化警备大队长，伪军主力，多次配合日军扫荡盘山、鲁家峪根据地。；结局：解放后镇反枪决,[],"2026-08-27 03:29:02.091902","2026-08-27 03:29:02.091902",,,,,
"406bfc24514b46a0ace5506d0f194b10",吕律民,,,,,exact,exact,温州市区,[],"[""伪永嘉县警察局局长""]",抗日战争时期,"",伪职：伪永嘉县警察局局长；罪行：执掌伪警察，网罗地痞流氓组建便衣侦缉队，搜捕地下爱国人员，推行宵禁，抓捕迫害进步青年。；结局：战后逮捕法办。,[],"2026-08-27 03:29:02.100941","2026-08-27 03:29:02.100941",,,,,
"408728a2ecce41ea983cb06d765fdf27",龚金城,,,,,exact,exact,饶河县城周边,[],"[""饶河密探、汉奸眼线""]",抗日战争时期,"",伪职：饶河密探、汉奸眼线；罪行：配合苑福堂搜集地下党情报，告密出卖爱国群众，协助日伪逮捕反日会会员中国军网。；结局：解放后被惩处。,[],"2026-08-27 03:29:02.098136","2026-08-27 03:29:02.098136",,,,,
"4088563edd784b458cb75c9ed221de39",聂士庆,,,,,"","",山西长治,[],"[""县长""]",抗日战争时期,汪伪政权,伪任职务：原国民党长治县长，率全县投敌，伪长治伪政权头目，清剿太行根据地。结局：抗战胜利后逮捕公审处决,[],"2026-08-26 17:52:47","2026-08-26 17:52:47",,,,,
"4088f6b487fc44298428a8e038ea0224",薛玉衡,,,,,exact,exact,"",[],"[""伪西安县第三任县长""]",抗日战争时期,"",伪职：伪西安县第三任县长；罪行：强化治安肃正，执行粮食出荷，为煤矿强征劳工。；结局：战后汉奸罪判刑。,[],"2026-08-27 03:29:02.095009","2026-08-27 03:29:02.095009",,,,,
"4095e1ebfac748129c8c32ea3f802ed4",张冠英,,,,,exact,exact,"",[],"[""伪霸县首任知事；从天津被日军派来，扩充伪保卫团固守霸县城。""]",抗日战争时期,"",伪职：伪霸县首任知事；从天津被日军派来，扩充伪保卫团固守霸县城。；结局：城破逃跑，战后抓捕判刑廊坊市纪委...,[],"2026-08-27 03:29:02.083898","2026-08-27 03:29:02.083898",,,,,
"40ac401fd6c6414a902250533a034b84",刘永贵,,,,,exact,exact,时村，波及濉溪东部边境,[],"[""伪军团长（胡泽普部下）""]",抗日战争时期,"",伪职：伪军团长（胡泽普部下）；罪行：伪淮海省剿匪司令胡泽普手下主力团长，多次随同扫荡濉河两岸，烧杀劫掠，捕杀地方干部。；结局：1945 年时村战斗被俘，公审枪决。,[],"2026-08-27 03:29:02.104230","2026-08-27 03:29:02.104230",,,,,
"40cc865d21034ea7ad2039aea395312d",夏少山,,,,,exact,exact,当涂城关（今马鞍山当涂）,[],"[""当涂维持会首任会长""]",抗日战争时期,"",伪职：当涂维持会首任会长；罪行：县城沦陷头号汉奸，迎接日军入城，组建维持会、伪保安队；摊派粮饷物资资敌，陪同日军下乡扫荡，指认藏粮点与游击人员位置。；结局：1945 年抗战胜利公审处决。,[],"2026-08-27 03:29:02.103940","2026-08-27 03:29:02.103940",,,,,
"40d0c299a4424d429e488df858aaf5a9",王瑞华,,,,,exact,exact,盖平,[],"[""伪盖平县县长，后升任伪锦州省省长""]",抗日战争时期,"",伪职：伪盖平县县长，后升任伪锦州省省长；罪行：主持盖平伪政权，推行奴化统治，强征国兵、劳工；后调伪锦州省主政，对辽西实行殖民统治。；结局：抗战胜利被捕，关押改造。,[],"2026-08-27 03:29:02.092713","2026-08-27 03:29:02.092713",,,,,
"40dcdc3c4831453b8fa2db26c3630cd4",汪东海,,,,,exact,exact,泾县东岸,[],"[""叛徒""]",抗日战争时期,"",伪职：叛徒；罪行：原游击人员叛变投敌，冷枪射杀皖南县委副书记吕辉，之后潜逃敌占区藏身中共宣城市...。；结局：解放后缉拿归案镇压。,[],"2026-08-27 03:29:02.106490","2026-08-27 03:29:02.106490",,,,,
"4121dd95488741b2a858d9addcd53fe3",刘宏仁,,,,,"","",云南龙陵,[],[],抗日战争时期,汪伪政权,伪任职务：伪龙陵内务局长，主管户籍、保甲、民夫征用，迫害民间抗日人员。结局：被俘后判处死刑执行枪决,[],"2026-08-26 17:52:47","2026-08-26 17:52:47",,,,,
"4124ce7d8600452ab08d887a15afaf46",杨玉山,,,,,exact,exact,大厂夏垫,[],"[""夏垫据点伪警备中队长；为日军搜集情报，祸害周边村庄。""]",抗日战争时期,"",伪职：夏垫据点伪警备中队长；为日军搜集情报，祸害周边村庄。；结局：1944 年被县大队锄奸击毙,[],"2026-08-27 03:29:02.084036","2026-08-27 03:29:02.084036",,,,,
"41321bc40ead4cb399bcd2b382b9377c",林汝珩,,,,,"","",广东信宜,[],"[""省级长官"", ""厅长""]",抗日战争时期,汪伪政权,伪任职务：伪广东省教育厅厅长，推行华南奴化教育。结局：抗战胜利逮捕，判处徒刑,[],"2026-08-26 17:52:47","2026-08-26 17:52:47",,,,,
"413f92f46cd547fca39fbce7ab3f56eb",邵世恩,,,,,exact,exact,黄口（今杜集北部旧属萧县）抖音百科,[],"[""萧县黄口维持会会长""]",抗日战争时期,"",伪职：萧县黄口维持会会长；罪行：劣绅，日军一到黄口即组建维持会；征粮派夫，建立伪基层组织，残害爱国群众。其子邵竞生为主要帮凶。；结局：抗战胜利后肃奸逮捕法办。,[],"2026-08-27 03:29:02.104148","2026-08-27 03:29:02.104148",,,,,
"414496c2037640dc91ad772eaf1d08a3",诺尔布扎木苏,,,,,exact,exact,克什克腾,[],"[""伪克什克腾旗旗长；草原边界，配合日伪搜捕热北游击武装。""]",抗日战争时期,"",伪职：伪克什克腾旗旗长；草原边界，配合日伪搜捕热北游击武装。；结局：战后管制处理,[],"2026-08-27 03:29:02.085623","2026-08-27 03:29:02.085623",,,,,
"41475eb09e4347d9a6709b85324a2155",姜恩良,,,,,exact,exact,香河,[],"[""伪香河保安团团长；武桓手下，参与香河事变，镇压当地抗日运动。""]",抗日战争时期,"",伪职：伪香河保安团团长；武桓手下，参与香河事变，镇压当地抗日运动。；结局：香河解放被俘枪决香河方志,[],"2026-08-27 03:29:02.084005","2026-08-27 03:29:02.084005",,,,,
"414899e0fa044664bd69982d4912baf5",甘珠尔扎布,,,,,exact,exact,辽宁彰武,[],"[""伪兴安南警备军司令官、伪第九军管区中将司令官，司令部驻通辽；指挥兴安骑兵多次赴热河、冀东讨伐抗日武装，制造大量惨案，推行奴化教育，为日军搜集粮草马匹抖音百科。""]",抗日战争时期,"",伪职：伪兴安南警备军司令官、伪第九军管区中将司令官，司令部驻通辽；指挥兴安骑兵多次赴热河、冀东讨伐抗日武装，制造大量惨案，推行奴化教育，为日军搜集粮草马匹抖音百科。；结局：1945 被俘，关押改造，1966 年特赦释放,[],"2026-08-27 03:29:02.085738","2026-08-27 03:29:02.085738",,,,,
"418188d58ffd4439a92e7dcd8b9f0efb",陈维康,,,,,exact,exact,"",[],"[""伪临榆县县长，驻山海关；组建伪警察，盘查山海关关隘，征集劳工粮草，搜捕地下抗日人员，执行长城封锁政策。""]",抗日战争时期,"",伪职：伪临榆县县长，驻山海关；组建伪警察，盘查山海关关隘，征集劳工粮草，搜捕地下抗日人员，执行长城封锁政策。；结局：1945 冀热辽部队收复山海关被俘，公审处决,[],"2026-08-27 03:29:02.081326","2026-08-27 03:29:02.081326",,,,,
"41c835b8710740b085de2635c41242ad",翟书田,,,,,exact,exact,梨树十家堡,[],"[""九一八四平街维持会会长、伪四平街市政公所市长（早期），绰号 “翟小鬼”""]",抗日战争时期,"",伪职：九一八四平街维持会会长、伪四平街市政公所市长（早期），绰号 “翟小鬼”；罪行：九一八迅速投靠日军，组建维持会，协助日军接管四平；放高利贷，勾结日伪压榨百姓；八一五后仍依附国民党势力敛财吉林省地方...。；结局：四平解放后逮捕，没收全部家产，后病死狱中吉林省地方...。,[],"2026-08-27 03:29:02.094796","2026-08-27 03:29:02.094796",,,,,
"41f5e7e2a8d94ec88ccf9ec7fda47221",黄莲舫,,,,,exact,exact,厦门、鼓浪屿，谋划入侵漳州内地,"[""黄廉舫，龙溪籍""]","[""伪新华同盟会副会长、伪华侨公会会长，预定伪漳州维持会会长""]",抗日战争时期,"",伪职：伪新华同盟会副会长、伪华侨公会会长，预定伪漳州维持会会长；罪行：漳州籍大绅，厦门沦陷投敌；为兴亚院出谋划策，策划进攻东山、平潭，内定攻陷漳州后出任维持会会长，拉拢闽南士绅附逆，经济上协助日本掠夺侨务资源抖音百科。；结局：1940 年在鼓浪屿被爱国志士制裁击毙。,[],"2026-08-27 03:29:02.079278","2026-08-27 03:29:02.079278",,,,,
"41f678638f1b4d22accd92cb8e6aed00",米国璋,,,,,exact,exact,承德,[],"[""回奸；勾结日本特务，强抓劳工，盘剥回族商户，担任伪株式会社董事长承德日报。""]",抗日战争时期,"",伪职：回奸；勾结日本特务，强抓劳工，盘剥回族商户，担任伪株式会社董事长承德日报。；结局：解放后群众清算斗争,[],"2026-08-27 03:29:02.083243","2026-08-27 03:29:02.083243",,,,,
"41fbe35d5521476f90d521796d01b0c6",张保安,,,,,exact,exact,肇州、肇源,"[""张宝安""]","[""抗日救国会叛徒""]",抗日战争时期,"",伪职：抗日救国会叛徒；罪行：出卖三肇地下党组织，泄露地下机关地点、救国会人员名册，直接引发三肇大搜捕，造成三十二烈士惨案，大批地下党员被捕牺牲抖音百科。；结局：解放后镇压反革命公审处决。,[],"2026-08-27 03:29:02.096672","2026-08-27 03:29:02.096672",,,,,
"4249d44989ac4e80a54261649345dd81",郭健,,,,,exact,exact,平定,[],"[""白泉据点维持会长阳泉日报数...""]",抗日战争时期,"",伪职：白泉据点维持会长阳泉日报数...；罪行：盘踞白泉据点，搜集根据地情报，抓捕抗日积极分子，摊派粮款，鱼肉乡民。；结局：1943 武工队化装潜入据点将其击毙阳泉日报数...,[],"2026-08-27 03:29:02.087609","2026-08-27 03:29:02.087609",,,,,
"424cb98192674ee1a0f40df1d074bbe0",赫慕侠,,,,,exact,exact,吉林,[],"[""伪安奉地区警备司令、伪满第二军混成旅旅长""]",抗日战争时期,"",伪职：伪安奉地区警备司令、伪满第二军混成旅旅长；罪行：原东北军，投敌；指挥伪军对安东、凤城、岫岩三角抗日区多次大讨伐，围剿邓铁梅、苗可秀义勇军。；结局：抗战胜利被捕，汉奸罪判刑。,[],"2026-08-27 03:29:02.092293","2026-08-27 03:29:02.092293",,,,,
"4271127c6cd14b7790629aabcf551ce9",卢万寿,,,,,exact,exact,邯郸,[],"[""伪邯郸警察所长；配合特务李积玉抓捕抗日人员，参与插箭岭屠杀干部事件。""]",抗日战争时期,"",伪职：伪邯郸警察所长；配合特务李积玉抓捕抗日人员，参与插箭岭屠杀干部事件。；结局：镇反时期公审处决,[],"2026-08-27 03:29:02.078423","2026-08-27 03:29:02.078423",,,,,
"4273b539ba3c4e90bac1488ec35bde2e",董扒皮,,,,,exact,exact,"","[""董某""]","[""山奉铁路伪总监（铁路系统大汉奸）；掌控山海关铁路警务，抓捕铁路工人中的抗日分子，配合日军转运兵员物资，敲诈商旅百姓。""]",抗日战争时期,"",伪职：山奉铁路伪总监（铁路系统大汉奸）；掌控山海关铁路警务，抓捕铁路工人中的抗日分子，配合日军转运兵员物资，敲诈商旅百姓。；结局：山海关解放被俘，公审枪决,[],"2026-08-27 03:29:02.094143","2026-08-27 03:29:02.094143",,,,,
"428d298722b14b57bae8b69e1d38ed37",俞荣相,,,,,exact,exact,金东孝顺镇,[],"[""孝顺镇维持会会长""]",抗日战争时期,"",伪职：孝顺镇维持会会长；罪行：把持孝顺镇伪维持会，组建伪民团，征粮派夫，敲诈商户百姓，频繁向日军密报八大队活动踪迹，祸害金义交界百姓，民愤极大。；结局：八大队抓捕，傅村公审大会枪决。,[],"2026-08-27 03:29:02.078652","2026-08-27 03:29:02.078652",,,,,
"42b95d021d7c4e0c8c03c3471c543da4",姜车,,,,,"","",海南儋州,[],[],抗日战争时期,汪伪政权,伪任职务：海头伪警察队长（姜氏四霸之首），伪武装骨干，烧杀抢掠祸害海头百姓党史学习教...。结局：战斗中被抗日武装击毙,[],"2026-08-26 17:52:47","2026-08-26 17:52:47",,,,,
"42c4dc2709e6475ea13d61b5051cd138",王荆山,,,,,exact,exact,吉林,[],"[""伪吉林总商会会长""]",抗日战争时期,"",伪职：伪吉林总商会会长；罪行：吉林大商人，附逆日伪；为日军筹措军需物资，摊派报国捐，盘剥工商百姓。；结局：反奸清算，没收财产，判处徒刑。,[],"2026-08-27 03:29:02.094475","2026-08-27 03:29:02.094475",,,,,
"42d058fd3b3544df9c227c5718f4665d",周汉臣,,,,,exact,exact,洛河（大通东部淮河渡口）,[],"[""洛河伪维持代表""]",抗日战争时期,"",伪职：洛河伪维持代表；罪行：基层伪头目，管控渡口航运，为日军搜集船只，盘查淮河过往船只人员。；结局：日军投降后附逆罪判刑。,[],"2026-08-27 03:29:02.103863","2026-08-27 03:29:02.103863",,,,,
"42d83fe48b104ea6a5dd20f07d25c1c7",周海山,,,,,exact,exact,青龙,[],"[""伪青龙警备大队长；伪军主力头目，多次配合日军扫荡青平根据地，制造多起村庄惨案。""]",抗日战争时期,"",伪职：伪青龙警备大队长；伪军主力头目，多次配合日军扫荡青平根据地，制造多起村庄惨案。；结局：解放后镇反公审处决,[],"2026-08-27 03:29:02.096060","2026-08-27 03:29:02.096060",,,,,
"42fa63b9617044d0b565a93b245ff991",李喜山,,,,,exact,exact,饶河暴马顶子,[],"[""饶河伪走狗队头目""]",抗日战争时期,"",伪职：饶河伪走狗队头目；罪行：受日军扶持，武装袭扰抗联根据地，搜山抓捕抗日群众，残害地方百姓。；结局：被抗联武装剿灭击毙。,[],"2026-08-27 03:29:02.098169","2026-08-27 03:29:02.098169",,,,,
"4318b001382f4d02b83ed885e1bd54c2",王锡九,,,,,exact,exact,高阳,[],"[""伪高阳县县长；管控潴龙河沿线，掠夺棉花粮食资敌。""]",抗日战争时期,"",伪职：伪高阳县县长；管控潴龙河沿线，掠夺棉花粮食资敌。；结局：战后判处长期徒刑,[],"2026-08-27 03:29:02.082590","2026-08-27 03:29:02.082590",,,,,
"434ac0ec852640e1974a3d95a0fe1ed9",袁规,,,,,exact,exact,"","[""袁轨""]","[""后期伪唐山市市长，原北平特高系出身，破坏唐山地下党组织，搜捕爱国青年，强化城市管控。""]",抗日战争时期,"",伪职：后期伪唐山市市长，原北平特高系出身，破坏唐山地下党组织，搜捕爱国青年，强化城市管控。；结局：1946 年判处有期徒刑,[],"2026-08-27 03:29:02.086752","2026-08-27 03:29:02.086752",,,,,
"43a224e92ed84329b9ef73800aefef8b",王乐三,,,,,exact,exact,五原,[],"[""伪五原警备厅头目；协助田喜庭维持伪政权，抓捕迫害当地爱国人士五原县人民...。""]",抗日战争时期,"",伪职：伪五原警备厅头目；协助田喜庭维持伪政权，抓捕迫害当地爱国人士五原县人民...。；结局：五原光复后处决,[],"2026-08-27 03:29:02.086546","2026-08-27 03:29:02.086546",,,,,
"43a60fed541a4505bc4303652df6e96a",张逢吉,,,,,exact,exact,壶关,[],"[""伪壶关警备大队长""]",抗日战争时期,"",伪职：伪壶关警备大队长；罪行：驻守壶关县城，配合日本顾问笠实掠夺粮食，迫害百姓人民网。；结局：解放后公审枪决,[],"2026-08-27 03:29:02.088147","2026-08-27 03:29:02.088147",,,,,
"43b64ed5311849a8a25482662ee1a2a8",韩云阶,,,,,exact,exact,金州,[],"[""伪满经济大臣、伪满奉天省长（旅大派核心人物）""]",抗日战争时期,"",伪职：伪满经济大臣、伪满奉天省长（旅大派核心人物）；罪行：大连出身，留学日本；九一八后投敌，在伪满主管经济，配合日本经济掠夺，压榨东北工矿、粮食资源。；结局：抗战胜利被苏军逮捕，后病死狱中。,[],"2026-08-27 03:29:02.091064","2026-08-27 03:29:02.091064",,,,,
"43c6dff529e946b383af1d0fd97c0971",林海山,,,,,exact,exact,六安城关,[],"[""维持会骨干""]",抗日战争时期,"",伪职：维持会骨干；罪行：负责胁迫本地士绅附逆，传递民间情报。；结局：公审处决。,[],"2026-08-27 03:29:02.105457","2026-08-27 03:29:02.105457",,,,,
"440301199b1740879a483d22263ea6d6",刘长荣,,,,,exact,exact,归绥,[],"[""伪厚和警察局长；配合日本宪兵队搜捕大青山地下工作人员，刑讯迫害被捕群众。""]",抗日战争时期,"",伪职：伪厚和警察局长；配合日本宪兵队搜捕大青山地下工作人员，刑讯迫害被捕群众。；结局：绥远解放公审枪决,[],"2026-08-27 03:29:02.084870","2026-08-27 03:29:02.084870",,,,,
"4404b46b29544ef49f12355c66feaf83",胡熏,,,,,exact,exact,南昌县人,[],"[""伪南昌市长""]",抗日战争时期,"",伪职：伪南昌市长；罪行：暂无详细罪行记载；结局：暂无明确结局记载,[],"2026-08-27 03:29:02.077902","2026-08-27 03:29:02.077902",,,,,
"440872a6404e4218acdcf7ca1e3f3bf5",杨祖钰,,,,,"","",无锡,[],"[""军长"", ""特务""]",抗日战争时期,汪伪政权,伪任职务：日军宣抚班汉奸爪牙，胁迫地方士绅出任伪职，为日军物色傀儡人选，充当特务耳目。。结局：光复后公审枪决,[],"2026-08-26 17:52:47","2026-08-26 17:52:47",,,,,
"44202f33dda44be49226d42166039783",张少斋,,,,,"","",邵伯,[],[],抗日战争时期,汪伪政权,伪任职务：伪邵伯商会会长，胁迫镇上商铺缴纳苛捐，为日伪筹措物资，强制摊派购买伪债券。。结局：战后逮捕，保释后管制,[],"2026-08-26 17:52:47","2026-08-26 17:52:47",,,,,
"4422fddc3f2f4312a9feb801b9355119",庞景祁,,,,,exact,exact,海宁硖石,[],"[""汪伪中国合作社海宁支社社长""]",抗日战争时期,"",伪职：汪伪中国合作社海宁支社社长；罪行：伪经济汉奸，管控物资购销，为日军掠夺粮食蚕丝，压榨城乡百姓。；结局：抗日武装潜入硖石将其锄奸处决。,[],"2026-08-27 03:29:02.101174","2026-08-27 03:29:02.101174",,,,,
"443393d8c74843d9a78f1f6a0a13f71f",汤仁杰,,,,,"","",不详,[],"[""清乡"", ""县长""]",抗日战争时期,汪伪政权,伪任职务：第四任伪武进县长，拉拢地方士绅、乡镇势力出任伪职，清乡期间频繁下乡。。结局：战后逮捕，判处有期徒刑,[],"2026-08-26 17:52:47","2026-08-26 17:52:47",,,,,
